time_sec,value
78.122795,12.524335
78.249824,12.524335
78.376853,12.524335
78.503881,12.524335
78.63091,12.524335
78.757939,12.524335
78.884968,12.524335
79.011997,12.524335
79.139026,12.524335
79.266055,12.524335
79.393084,12.524335
79.520113,12.524335
79.647142,12.524335
79.774171,12.524335
79.9012,12.394549
80.028229,12.394549
80.155258,12.394549
80.282287,12.394549
80.409315,12.394549
80.536344,12.394549
80.663373,12.394549
80.790402,12.394549
80.917431,12.394549
81.04446,12.394549
81.171489,12.394549
81.298518,12.394549
115.088215,7.852044
115.215243,7.852044
115.342272,7.852044
115.469301,7.852044
115.59633,7.852044
115.723359,7.852044
115.850388,7.852044
115.977417,7.852044
116.104446,7.852044
116.231475,7.852044
116.358504,7.852044
130.204658,8.111616
130.331687,8.111616
130.458716,8.111616
130.585745,8.111616
130.712773,8.111616
130.839802,8.111616
130.966831,8.111616
131.09386,8.111616
131.220889,8.111616
131.347918,8.111616
131.474947,8.111616
131.601976,8.111616
132.237121,8.241402
132.36415,8.241402
132.491179,8.241402
132.618207,8.241402
132.745236,8.241402
132.872265,8.241402
132.999294,8.241402
133.126323,8.241402
133.253352,8.371188
133.380381,8.371188
133.50741,8.371188
133.634439,8.371188
133.761468,8.371188
133.888497,8.371188
134.015526,8.371188
134.142555,8.371188
134.269584,8.371188
134.396613,8.371188
134.523641,8.371188
134.65067,8.371188
134.777699,8.241402
134.904728,8.241402
135.031757,8.371188
135.158786,8.371188
135.285815,8.371188
135.412844,8.371188
135.539873,8.371188
135.666902,8.371188
135.793931,8.371188
135.92096,8.371188
136.047989,8.371188
136.175018,8.371188
136.302047,8.371188
136.429076,8.371188
136.556104,7.722258
136.683133,7.722258
136.810162,7.722258
136.937191,7.657365
137.06422,7.592472
137.191249,7.592472
137.318278,7.98183
137.445307,7.98183
137.572336,7.98183
137.699365,7.98183
137.826394,7.98183
137.953423,7.98183
138.080452,7.98183
138.207481,7.98183
138.33451,7.916937
138.461538,7.916937
139.858857,7.916937
139.985886,7.916937
140.112915,7.916937
140.239944,7.916937
140.366972,8.046723
140.494001,8.046723
140.62103,8.046723
140.748059,8.046723
140.875088,8.046723
141.002117,8.046723
141.129146,8.046723
141.256175,8.046723
141.383204,8.046723
141.510233,8.046723
141.637262,8.046723
141.764291,8.046723
141.89132,8.046723
142.018349,8.046723
142.145378,7.916937
142.272406,7.916937
142.399435,8.046723
142.526464,8.046723
142.653493,8.046723
142.780522,8.046723
142.907551,8.046723
143.03458,8.046723
143.161609,8.046723
143.288638,8.046723
143.415667,8.046723
143.542696,8.046723
161.199718,12.19987
161.326747,12.19987
161.453776,12.19987
161.580805,12.19987
161.707833,12.19987
161.834862,12.19987
161.961891,12.19987
162.08892,12.19987
162.978123,12.264763
163.105152,12.329656
163.232181,12.329656
163.35921,12.329656
163.486239,12.329656
163.613267,12.329656
163.740296,12.329656
163.867325,12.329656
163.994354,12.19987
164.121383,12.19987
164.248412,12.264763
164.375441,12.329656
164.50247,12.329656
164.629499,12.329656
164.756528,12.329656
164.883557,12.329656
165.010586,12.329656
165.137615,12.329656
165.264644,12.329656
165.391673,12.329656
165.518701,12.329656
165.64573,12.264763
165.772759,12.264763
165.899788,12.264763
166.026817,12.264763
166.153846,12.264763
166.280875,12.264763
166.407904,12.264763
166.534933,12.264763
166.661962,12.264763
166.788991,12.264763
166.91602,12.264763
167.043049,12.264763
167.170078,12.264763
167.297107,12.329656
167.424135,12.329656
167.551164,12.329656
167.678193,12.329656
167.805222,12.329656
167.932251,12.329656
168.05928,12.329656
168.186309,12.264763
168.313338,12.394549
168.440367,12.394549
168.567396,12.394549
168.694425,12.394549
168.821454,12.394549
168.948483,12.394549
169.075512,12.394549
169.202541,12.394549
169.32957,12.394549
169.456598,12.394549
169.583627,12.264763
169.710656,12.264763
169.837685,13.043478
169.964714,13.043478
170.091743,13.108371
170.218772,13.108371
170.345801,13.108371
170.47283,13.108371
170.599859,13.108371
170.726888,13.108371
170.853917,13.108371
170.980946,13.043478
171.107975,13.173264
171.235004,13.432836
171.362032,13.432836
171.489061,13.432836
171.61609,13.432836
171.743119,13.432836
171.870148,13.432836
171.997177,13.432836
172.124206,13.367943
172.251235,13.043478
172.378264,12.978585
172.505293,12.783907
172.632322,12.719014
172.759351,12.524335
172.88638,12.459442
173.013409,12.264763
173.140438,12.264763
173.267466,12.264763
173.394495,12.264763
173.521524,12.264763
173.648553,12.848799
173.775582,12.913692
173.902611,12.978585
174.02964,13.108371
174.156669,13.108371
174.283698,13.108371
174.410727,13.108371
174.537756,13.108371
174.664785,13.108371
174.791814,13.108371
174.918843,13.108371
175.045872,13.108371
175.1729,13.108371
175.299929,13.108371
175.426958,13.108371
175.553987,12.978585
175.681016,13.043478
175.808045,13.108371
175.935074,13.108371
176.062103,13.108371
176.189132,13.108371
176.316161,13.108371
176.44319,13.108371
176.570219,13.108371
176.697248,13.108371
176.824277,12.978585
176.951306,12.978585
177.078335,12.589228
177.205363,12.589228
177.332392,12.589228
177.459421,12.589228
177.58645,12.978585
177.713479,12.978585
177.840508,13.108371
177.967537,13.108371
178.094566,13.108371
178.221595,13.108371
178.348624,13.108371
178.475653,13.108371
178.602682,13.108371
178.729711,13.108371
178.85674,13.108371
178.983769,13.108371
179.110797,13.108371
179.237826,13.108371
179.364855,13.108371
179.491884,13.108371
179.618913,13.108371
179.745942,13.108371
179.872971,13.108371
180.0,13.108371
180.127029,13.108371
180.254058,13.108371
180.381087,13.108371
180.508116,13.108371
180.635145,13.108371
180.762174,13.108371
180.889203,13.108371
181.016231,13.108371
181.14326,13.108371
181.270289,13.108371
181.397318,13.108371
181.524347,13.108371
181.651376,13.108371
181.778405,13.108371
182.159492,15.184945
182.286521,15.184945
182.41355,15.314731
182.540579,15.314731
182.667608,15.314731
182.794637,15.314731
182.921665,15.314731
183.048694,15.314731
183.175723,15.314731
183.302752,15.314731
183.429781,15.314731
183.55681,15.314731
186.732534,17.196626
186.859562,17.196626
186.986591,17.196626
187.11362,17.196626
187.240649,17.196626
187.367678,17.196626
187.494707,17.196626
187.621736,17.196626
187.748765,17.196626
187.875794,17.196626
209.724771,43.02401
209.8518,43.02401
209.978829,43.02401
210.105857,43.02401
210.232886,43.02401
210.359915,43.02401
210.486944,43.02401
210.613973,43.02401
211.249118,43.802726
211.376147,43.802726
211.503176,43.802726
211.630205,43.802726
211.757234,43.802726
211.884263,43.802726
212.011291,43.802726
212.13832,43.802726
217.346507,47.955873
217.473536,47.955873
217.600565,47.955873
217.727594,47.955873
217.854622,47.955873
217.981651,47.955873
218.10868,47.955873
218.235709,47.89098
218.362738,48.020766
218.489767,48.020766
218.616796,48.020766
218.743825,48.020766
218.870854,48.020766
218.997883,48.020766
219.124912,48.020766
219.251941,48.020766
219.37897,48.020766
219.505999,48.020766
222.173606,48.410123
222.300635,48.410123
222.427664,48.410123
222.554693,48.410123
222.681722,48.410123
222.808751,48.410123
222.93578,48.410123
223.062809,48.410123
223.189838,48.410123
223.316867,48.410123
223.443896,48.410123
223.570924,48.410123
223.697953,48.410123
223.824982,48.410123
223.952011,48.410123
224.07904,48.410123
224.206069,48.410123
224.333098,48.410123
224.460127,48.410123
225.222301,48.410123
225.34933,48.410123
225.476359,48.410123
225.603387,48.410123
225.730416,48.410123
225.857445,48.410123
225.984474,48.410123
226.111503,48.410123
226.365561,100.0
226.49259,100.0
226.619619,100.0
226.746648,100.0
226.873677,100.0
227.000706,100.0
227.127735,100.0
227.254764,47.371836
227.381793,47.371836
227.508821,47.371836
227.63585,47.371836
227.762879,47.371836
227.889908,47.306944
228.016937,47.112265
237.798165,34.912395
237.925194,34.912395
238.052223,34.912395
238.179252,34.912395
238.306281,34.912395
238.43331,34.912395
238.560339,34.912395
238.687368,34.912395
238.814397,34.133679
238.941426,34.133679
239.068454,34.133679
239.195483,34.133679
239.322512,33.354964
239.449541,33.354964
239.57657,33.354964
239.703599,33.354964
239.830628,33.354964
239.957657,33.354964
240.084686,33.095393
240.211715,33.095393
259.647142,12.978585
259.774171,12.978585
259.9012,12.978585
260.028229,12.978585
260.155258,12.978585
260.282287,12.978585
260.409315,12.978585
260.536344,12.524335
260.663373,12.524335
260.790402,12.524335
260.917431,12.459442
261.04446,12.005191
261.298518,11.615834
264.60127,44.321869
264.728299,44.321869
264.855328,44.321869
264.982357,44.321869
265.109386,44.321869
265.236415,44.321869
265.363444,44.321869
266.506704,8.43608
266.633733,8.43608
266.760762,8.43608
266.887791,8.43608
267.01482,8.43608
267.141849,8.43608
267.268878,8.43608
267.395907,8.43608
267.522936,8.43608
267.649965,8.43608
267.776994,8.176509
267.904023,8.176509
268.031052,8.176509
268.15808,8.176509
268.285109,8.176509
268.412138,8.176509
268.539167,8.176509
268.666196,8.176509
268.793225,8.176509
268.920254,8.176509
269.047283,8.176509
269.174312,8.176509
269.301341,8.176509
269.42837,8.176509
269.555399,8.176509
269.682428,8.176509
269.809457,8.111616
269.936486,8.111616
270.063514,8.111616
270.190543,8.111616
270.317572,8.111616
270.444601,8.111616
270.57163,8.111616
270.698659,8.111616
270.825688,8.111616
270.952717,8.111616
271.079746,8.111616
271.206775,8.111616
271.333804,8.111616
271.460833,8.111616
271.587862,8.111616
271.714891,8.111616
271.84192,8.111616
271.968948,8.111616
272.095977,8.111616
272.223006,8.111616
272.350035,7.332901
272.477064,7.332901
272.604093,7.332901
272.731122,7.332901
272.858151,7.332901
272.98518,7.332901
275.144672,6.813757
275.271701,6.813757
275.39873,6.813757
275.525759,6.813757
275.652788,7.462687
275.779817,7.462687
275.906845,7.657365
276.033874,7.722258
276.160903,7.722258
276.287932,7.722258
276.414961,7.722258
276.54199,7.722258
276.669019,7.787151
276.796048,7.852044
276.923077,7.852044
277.050106,7.852044
277.177135,7.852044
277.304164,7.852044
277.431193,7.852044
277.558222,7.852044
277.685251,7.852044
277.812279,7.852044
277.939308,7.852044
278.066337,7.852044
278.193366,7.852044
278.320395,7.852044
278.447424,7.787151
278.574453,7.787151
278.701482,7.787151
278.828511,7.787151
278.95554,7.787151
279.082569,7.787151
279.209598,7.787151
279.336627,7.787151
279.463656,7.787151
279.590685,7.657365
279.717713,7.657365
279.844742,7.657365
279.971771,7.657365
280.0988,7.657365
280.225829,7.657365
280.352858,7.657365
280.479887,7.787151
280.606916,7.787151
280.733945,7.787151
280.860974,7.787151
280.988003,7.787151
281.115032,7.787151
281.242061,7.787151
281.36909,7.657365
281.496119,7.657365
281.623147,7.657365
281.750176,7.657365
281.877205,7.657365
282.004234,7.657365
282.131263,7.657365
282.258292,7.657365
282.385321,7.657365
282.51235,7.657365
282.639379,7.657365
282.766408,7.657365
282.893437,7.657365
283.020466,7.657365
283.147495,7.657365
283.274524,7.657365
295.342272,11.615834
295.469301,11.615834
295.59633,11.615834
295.723359,11.615834
295.850388,11.615834
295.977417,11.615834
296.104446,11.615834
296.231475,11.615834
296.358504,11.615834
296.485533,11.615834
306.520819,7.852044
306.647848,7.852044
306.774876,8.111616
306.901905,8.111616
307.028934,8.111616
307.155963,8.111616
307.282992,8.111616
307.410021,8.111616
307.53705,8.111616
307.664079,8.111616
307.791108,8.111616
307.918137,8.111616
308.807339,8.371188
308.934368,8.371188
309.061397,8.371188
309.188426,8.371188
309.315455,8.371188
309.442484,8.371188
309.569513,8.371188
309.696542,8.371188
309.823571,8.111616
309.9506,8.111616
310.077629,8.111616
310.204658,8.111616
310.331687,8.111616
310.458716,8.111616
347.297107,6.229721
347.424135,6.229721
347.551164,6.229721
347.678193,6.229721
347.805222,6.229721
347.932251,6.229721
348.05928,6.229721
348.186309,6.229721
348.313338,6.229721
348.440367,6.229721
348.567396,6.229721
348.694425,6.229721
348.821454,6.229721
348.948483,6.229721
349.075512,6.229721
349.202541,6.229721
350.599859,6.619079
350.726888,6.619079
350.853917,6.619079
350.980946,6.619079
351.107975,6.619079
351.235004,6.619079
351.362032,6.619079
351.489061,6.619079
351.61609,6.619079
351.743119,6.619079
361.524347,5.77547
361.651376,5.77547
361.778405,5.77547
361.905434,5.77547
362.032463,5.77547
362.159492,5.77547
362.286521,5.77547
362.41355,5.77547
362.540579,5.645685
362.667608,5.645685
362.794637,5.645685
362.921665,5.645685
363.048694,5.645685
363.175723,5.645685
363.302752,5.645685
363.429781,5.645685
363.55681,5.645685
363.683839,5.645685
363.810868,5.645685
363.937897,5.645685
373.465067,7.527579
373.592096,7.527579
373.719125,7.527579
373.846154,7.657365
373.973183,7.657365
374.100212,7.657365
374.227241,7.657365
374.35427,7.657365
374.481299,7.657365
374.608327,7.657365
374.735356,7.592472
384.516584,8.43608
384.643613,8.43608
384.770642,8.43608
384.897671,8.43608
385.0247,8.43608
385.151729,8.43608
385.278758,8.43608
385.405787,8.43608
385.532816,8.176509
385.659845,8.176509
385.786874,8.176509
385.913903,8.176509
386.040932,8.176509
386.16796,8.176509
386.294989,8.176509
386.422018,8.176509
386.549047,8.176509
386.676076,8.176509
386.803105,8.176509
386.930134,8.176509
387.057163,8.176509
387.184192,8.176509
387.311221,8.176509
387.43825,8.176509
387.565279,8.046723
387.692308,8.046723
387.819337,8.046723
387.946366,8.046723
388.073394,8.046723
388.200423,8.046723
388.327452,8.046723
388.454481,8.046723
389.343684,8.176509
389.470713,8.176509
389.597742,8.176509
389.724771,8.176509
389.8518,8.176509
389.978829,8.176509
390.105857,8.306295
390.232886,8.306295
390.359915,8.306295
390.486944,8.306295
390.613973,8.306295
390.741002,8.306295
390.868031,8.371188
390.99506,8.43608
391.122089,8.43608
391.249118,8.43608
391.376147,8.43608
391.503176,8.43608
391.630205,8.43608
391.757234,8.43608
391.884263,8.43608
392.011291,8.43608
392.13832,8.43608
392.265349,8.43608
392.392378,8.371188
392.519407,8.306295
392.646436,8.371188
392.773465,8.371188
392.900494,8.371188
393.027523,8.371188
393.154552,8.371188
393.281581,8.371188
393.40861,8.371188
393.535639,8.371188
393.662668,8.371188
393.789697,8.371188
393.916725,8.371188
394.043754,8.371188
394.170783,8.371188
394.297812,8.371188
394.424841,8.371188
394.55187,8.371188
394.678899,8.371188
394.805928,8.371188
394.932957,96.690461
395.059986,96.690461
395.187015,96.690461
395.314044,96.690461
395.441073,96.690461
395.568102,96.690461
395.695131,96.690461
395.822159,87.345879
395.949188,67.423751
396.076217,51.849448
396.203246,8.241402
396.330275,8.241402
396.457304,8.241402
396.584333,8.241402
396.711362,8.241402
396.838391,6.813757
396.96542,6.813757
397.092449,6.813757
397.219478,6.813757
397.346507,6.813757
397.473536,6.748864
435.836274,14.211551
435.963303,14.211551
436.090332,14.211551
436.217361,14.211551
436.34439,14.211551
436.471418,14.211551
436.598447,14.211551
436.725476,14.211551
436.852505,14.211551
436.979534,14.211551
437.106563,14.081765
437.233592,14.081765
437.360621,14.081765
437.48765,14.081765
437.614679,14.081765
437.741708,14.081765
437.868737,14.081765
437.995766,14.081765
438.122795,14.081765
438.249824,14.081765
438.376853,14.081765
438.503881,14.081765
438.63091,14.081765
438.757939,14.081765
438.884968,14.081765
439.011997,14.081765
439.139026,14.081765
439.266055,14.081765
439.393084,14.081765
439.520113,14.081765
439.647142,14.795587
439.774171,14.86048
439.9012,14.86048
440.028229,14.86048
440.155258,14.86048
440.282287,14.86048
440.409315,14.86048
440.536344,14.86048
440.663373,14.86048
440.790402,14.86048
440.917431,14.86048
447.268878,12.978585
447.395907,12.978585
447.522936,12.978585
447.649965,12.978585
447.776994,12.978585
447.904023,12.978585
448.031052,12.978585
448.15808,12.978585
448.285109,12.978585
448.412138,12.913692
448.539167,12.913692
448.666196,12.913692
448.793225,12.913692
448.920254,12.913692
449.047283,12.913692
465.434016,24.529526
465.561044,24.529526
465.688073,24.594419
465.81510199999997,24.594419
465.942131,24.594419
466.06916,24.594419
466.196189,24.594419
466.323218,24.594419
466.450247,24.594419
466.577276,24.594419
466.704305,24.724205
466.83133399999997,24.724205
466.95836299999996,25.243348
467.085392,25.243348
467.212421,25.243348
467.33945,25.243348
467.466478,25.243348
467.593507,25.243348
467.720536,25.243348
467.847565,25.243348
467.97459399999997,25.243348
468.101623,25.243348
468.228652,25.243348
468.355681,25.243348
483.472124,37.053861
483.599153,37.053861
483.726182,37.053861
483.853211,37.053861
483.98024,37.053861
484.107269,37.637897
484.23429799999997,37.637897
484.361327,37.897469
484.488356,37.897469
484.615385,38.157041
484.742414,38.157041
484.869442,38.286827
484.996471,38.286827
485.1235,38.286827
485.250529,38.286827
485.377558,38.286827
485.504587,38.286827
485.631616,38.286827
485.758645,38.286827
485.885674,38.286827
486.012703,38.676184
486.139732,38.676184
486.266761,39.065542
486.39378999999997,39.065542
486.520819,39.065542
486.647848,39.065542
486.774877,39.065542
486.901905,39.065542
487.028934,39.065542
487.155963,39.065542
505.194072,23.231668
505.321101,23.231668
505.44813,23.231668
505.575159,23.231668
505.702188,23.231668
505.82921699999997,23.231668
505.95624599999996,23.231668
517.515879,33.095393
517.642908,33.095393
517.769936,33.095393
517.896965,33.095393
518.023994,33.095393
518.151023,33.095393
518.278052,33.095393
518.405081,33.095393
518.53211,33.095393
518.659139,33.095393
518.786168,33.095393
518.913197,33.0305
524.50247,28.16353
524.629499,28.16353
524.756528,28.16353
524.883557,28.16353
525.010586,28.16353
525.137615,28.16353
525.264644,28.16353
525.391673,27.774173
525.518701,27.774173
525.64573,27.644387
525.772759,27.644387
525.899788,27.190136
526.0268169999999,27.190136
526.1538459999999,27.190136
526.280875,27.190136
526.788991,26.086957
526.91602,26.086957
527.043049,26.086957
527.170078,26.086957
527.297107,26.086957
527.424136,26.086957
527.551164,26.086957
527.678193,25.827385
527.805222,25.827385
527.932251,25.632706
528.05928,25.567813
528.1863089999999,25.438027
528.3133379999999,25.438027
528.440367,25.308241
531.489061,20.116807
531.61609,20.246593
531.743119,20.246593
531.870148,20.246593
531.997177,20.246593
532.124206,20.246593
532.251235,20.246593
532.378264,20.246593
532.5052929999999,20.246593
532.6323219999999,19.857236
532.759351,19.857236
539.237826,16.612589
539.364855,16.612589
539.491884,16.612589
539.618913,16.612589
539.745942,16.612589
539.872971,16.612589
540.0,16.612589
540.127029,16.612589
540.254058,15.768981
540.381087,15.768981
540.508116,15.768981
540.635145,15.768981
540.762174,15.768981
540.889203,15.768981
541.778405,14.600909
541.905434,14.600909
542.032463,14.600909
542.159492,14.600909
542.286521,14.600909
542.41355,14.600909
542.540579,14.600909
542.667608,14.536016
542.794637,13.497729
542.921665,13.497729
543.048694,13.497729
543.175723,13.497729
543.302752,13.497729
543.429781,13.497729
543.55681,13.497729
543.683839,13.497729
543.810868,13.497729
543.937897,13.497729
544.064926,13.497729
544.191955,13.497729
544.318984,13.497729
544.446013,13.432836
544.573042,13.432836
544.700071,13.432836
544.8271,13.432836
544.954128,13.432836
545.081157,13.432836
545.208186,13.432836
545.335215,13.432836
545.462244,13.432836
545.589273,13.043478
545.716302,13.043478
545.843331,12.913692
545.97036,12.913692
546.097389,12.654121
546.224418,12.654121
546.351447,12.589228
546.478476,12.589228
546.605505,12.589228
546.732534,12.589228
546.859562,12.589228
546.986591,12.589228
547.11362,12.589228
547.240649,12.589228
547.367678,12.589228
547.494707,12.589228
547.621736,12.589228
547.748765,12.589228
547.875794,12.589228
548.002823,12.589228
548.129852,12.524335
549.52717,12.19987
549.654199,12.19987
549.781228,12.19987
549.908257,12.19987
550.035286,12.19987
550.162315,12.19987
550.289344,12.19987
550.416373,12.19987
550.543402,12.19987
550.67043,12.19987
550.797459,12.19987
550.924488,12.19987
551.051517,12.19987
551.178546,12.19987
551.305575,12.19987
551.432604,12.19987
551.559633,12.19987
551.686662,12.19987
551.813691,12.134977
551.94072,12.070084
551.94072,33.549643
552.067749,33.549643
552.194778,33.549643
552.321807,33.549643
552.448836,33.549643
552.575865,33.549643
552.702894,33.419857
552.829923,33.419857
552.956951,33.419857
553.0839800000001,33.419857
553.2110090000001,33.419857
553.3380380000001,33.419857
553.4650670000001,32.121999
553.5920960000001,32.121999
553.7191250000001,32.121999
553.8461540000001,32.121999
553.9731830000001,31.473069
554.100212,31.473069
554.227241,31.473069
554.35427,31.473069
554.481299,31.473069
554.608328,31.473069
554.735357,31.473069
554.862385,31.473069
554.989414,31.473069
555.116443,31.473069
555.2434720000001,31.473069
555.3705010000001,31.473069
555.4975300000001,31.473069
555.6245590000001,31.473069
555.7515880000001,31.473069
555.8786170000001,31.473069
556.0056460000001,31.473069
556.1326750000001,31.473069
556.259704,31.473069
556.386733,31.473069
556.513762,31.473069
556.640791,31.473069
556.76782,31.473069
556.894848,31.473069
557.021877,31.473069
557.148906,31.473069
557.275935,31.473069
557.4029640000001,31.473069
557.5299930000001,31.473069
557.6570220000001,31.473069
557.7840510000001,31.473069
557.9110800000001,31.473069
558.0381090000001,31.473069
558.1651380000001,31.473069
558.2921670000001,31.473069
558.419196,31.473069
558.546225,31.473069
558.673254,31.473069
558.800282,31.473069
558.927311,31.473069
559.05434,31.473069
559.181369,31.473069
559.308398,31.473069
559.435427,31.473069
559.5624560000001,31.473069
559.6894850000001,31.473069
559.8165140000001,31.473069
559.9435430000001,31.473069
560.0705720000001,31.473069
560.1976010000001,31.473069
561.340861,28.682674
561.46789,28.682674
561.594919,28.682674
561.7219480000001,28.682674
561.8489770000001,28.682674
561.9760060000001,28.682674
562.1030350000001,28.682674
562.2300640000001,28.682674
562.3570930000001,28.617781
562.4841220000001,28.617781
562.6111500000001,28.487995
562.7381790000001,28.487995
562.865208,28.358209
562.992237,28.358209
563.119266,27.70928
563.246295,27.70928
563.373324,27.579494
563.500353,27.579494
563.627382,27.449708
563.754411,27.449708
563.8814400000001,27.319922
564.0084690000001,27.319922
564.1354980000001,27.319922
564.2625270000001,27.319922
564.3895560000001,27.319922
564.5165850000001,27.319922
564.6436130000001,27.319922
564.7706420000001,27.319922
564.8976710000001,27.319922
565.0247,27.319922
565.151729,27.319922
565.278758,27.319922
565.405787,27.319922
565.532816,27.319922
565.659845,27.319922
565.786874,27.319922
565.913903,27.190136
566.0409320000001,27.190136
566.1679610000001,26.800779
566.2949900000001,26.800779
566.4220190000001,26.541207
566.5490470000001,26.541207
566.6760760000001,26.151849
566.8031050000001,26.151849
566.9301340000001,25.892278
567.0571630000001,25.892278
567.184192,25.632706
567.311221,25.632706
567.43825,25.50292
567.565279,25.50292
567.692308,25.50292
567.819337,25.50292
567.946366,25.50292
568.073395,25.50292
568.2004240000001,25.50292
568.3274530000001,25.50292
568.4544810000001,25.50292
568.5815100000001,25.50292
568.7085390000001,25.50292
568.8355680000001,25.50292
568.9625970000001,25.50292
569.0896260000001,25.50292
569.2166550000001,25.373134
569.343684,25.373134
569.470713,24.464633
569.597742,24.464633
569.724771,22.777417
569.8518,22.777417
569.978829,22.777417
570.105858,22.777417
570.232887,22.777417
570.359915,22.777417
570.4869440000001,22.517846
570.6139730000001,22.517846
570.7410020000001,22.258274
570.8680310000001,22.258274
570.9950600000001,22.258274
571.1220890000001,22.258274
571.2491180000001,22.258274
571.3761470000001,22.323167
571.503176,22.38806
571.630205,22.38806
571.757234,22.38806
571.884263,22.38806
572.011292,22.38806
572.138321,22.38806
572.265349,22.38806
572.392378,22.38806
572.519407,22.38806
572.6464360000001,22.38806
572.7734650000001,22.258274
572.9004940000001,22.258274
573.0275230000001,21.868916
573.1545520000001,21.868916
573.2815810000001,21.479559
573.4086100000001,21.479559
575.4410730000001,18.364698
575.5681020000001,18.364698
575.6951310000001,18.364698
575.82216,18.364698
575.949189,18.364698
576.076218,18.364698
576.203246,18.364698
576.330275,18.364698
576.457304,18.105127
576.584333,18.105127
576.711362,17.845555
576.838391,17.845555
576.9654200000001,17.715769
577.0924490000001,17.715769
577.2194780000001,17.326411
577.3465070000001,17.326411
577.4735360000001,17.06684
577.6005650000001,17.06684
577.7275940000001,16.288125
577.8546230000001,16.288125
577.981652,16.288125
578.10868,16.288125
578.235709,16.288125
578.362738,16.288125
578.489767,16.158339
578.616796,16.158339
578.743825,15.379624
578.870854,15.379624
578.997883,15.379624
579.1249120000001,15.379624
579.2519410000001,15.249838
579.3789700000001,15.249838
579.5059990000001,14.730694
579.6330280000001,14.730694
579.7600570000001,13.951979
579.8870860000001,13.951979
580.0141140000001,13.30305
580.141143,13.30305
580.268172,12.394549
